	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
25	0.27	G	250.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Unsmoked gammon steaks formed meat from selected cuts of cured pork leg with added water., UNSMOKED GAMMON STEAK]	http://img.tesco.com/Groceries/pi/457/5054775751457/IDShot_90x90.jpg	Woodside Farms Unsmoked Gammon Steak 250G	1.29	81028789	5.16
26	0.536	G	400.0				1	100G	[Variety Flavour Potato Crisps: 4x Ready Salted, 4x Salt & Vinegar Flavour, 4x Cheese & Onion Flavour, 4x Prawn Cocktail Flavour with sugar & sweetener, 4x Ready Salted, 4x Salt & Vinegar, 4x Cheese & Onion, 4x Prawn Cocktail]	http://img.tesco.com/Groceries/pi/869/5052909557869/IDShot_90x90.jpg	Tesco Variety Crisps 16X25g Pack	1.99	67674856	0.498
27	0.167	G	142.0		True	Any 2 for £4.50	1	100G	[Formed from select cuts of whole chicken breast, with added water]	http://img.tesco.com/Groceries/pi/552/7290000367552/IDShot_90x90.jpg	Yarden Smoked Chicken Breast 142G	2.6	50990012	1.84
28	0.534	G	340.0				1	100G	[Corned beef]	http://img.tesco.com/Groceries/pi/711/5052004780711/IDShot_90x90.jpg	Tesco Everyday Value Corned Beef 340G	1.5	65954465	0.441
29	0.068	SNGL	1.0				2	EACH	[Pork sausage meat filled into non UK beef casings., A highly seasoned saveloy sausage.]	http://img.tesco.com/Groceries/pi/000/0216580000000/IDShot_90x90.jpg	Counter Saveloys	0.4	52797808	0.4
30	0.224	G	250.0				1	100G	[WAFER THIN ROAST CHICKEN, Tesco Wafer Thin Roast Chicken]	http://img.tesco.com/Groceries/pi/791/5054775860791/IDShot_90x90.jpg	Tesco Wafer Thin Roast Chicken 250G	1.6	53573127	0.64
31	0.223	G	325.0	False			1	100G	[Corned Beef, Corned Beef]	http://img.tesco.com/Groceries/pi/395/5052320774395/IDShot_90x90.jpg	From The Deli Corned Beef 325G	3.0	65651005	0.923
32	0.047	G	30.0	False			1	100G	[A crunchy and crispy snack made from quinoa flour, flavoured with mild spices.]	http://img.tesco.com/Groceries/pi/778/5026489484778/IDShot_90x90.jpg	Eat Real Quinoa Chips Tomato And Roasted Garlic 30G	0.7	77018087	2.34
33	8.267	KG	1.0		True	Save 20% Was £12.90 Now £10.32	3	KG	[Cooked and roasted formed Turkey breast with added water., Roasted turkey breast for a succulent flavour.]	http://img.tesco.com/Groceries/pi/000/0214340000000/IDShot_90x90.jpg	Counter Roast Turkey Breast	10.32	51790368	10.32
34	0.4	G	360.0	False	True	Any 2 for £2.50	1	KG	[Shortcrust pastry encasing chickpeas, sweet potato, peppers and spinach in a spicy tomato sauce topped with a butter enriched puff pastry lid and topped with a paprika crumb, 2 Moroccan Style Chickpea and Sweet Potato Pies 2 x 180g]	http://img.tesco.com/Groceries/pi/362/5054269747362/IDShot_90x90.jpg	Tesco 2 Chickpea And Sweet Potato Pie 360G	1.5	79697914	4.17
35	0.215	G	800.0		True	Only £1.83	1	KG		http://img.tesco.com/Groceries/pi/717/7613034638717/IDShot_90x90.jpg	Felix Sauce Surprise Meat 8X100g	1.83	73372726	2.29
36	0.461	G	454.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Pork sausage., Butcher's Choice 8 British Pork Sausages]	http://img.tesco.com/Groceries/pi/471/5051277937471/IDShot_90x90.jpg	Tesco Butchers Choice British 8 Pork Sausages 454G	1.5	60642404	3.31
37	0.064	G	50.0				1	100G	[Smoked pork salami sausage]	http://img.tesco.com/Groceries/pi/984/4251097403984/IDShot_90x90.jpg	Peperami Snack Pack Original 50G	1.49	81542220	2.98
38	0.263	G	200.0			£1 WYS £5 on fresh pre-packed meat and fish	1	KG	[Smoked rindless bacon lardons with added water., Cured for a delicious smoky flavour]	http://img.tesco.com/Groceries/pi/534/5052910079534/IDShot_90x90.jpg	Tesco Smoked Lardons 200G	1.2	72513050	6.0
39	0.309	G	200.0	False	True	Save 50p Was £2.50 Now £2.00	1	100G	[Smoked Mackerel (Scomber scombrus) boneless strips cured with Demerara sugar and salt, Sweetcure Hickory Roasted Boneless Mackerel Strips]	http://img.tesco.com/Groceries/pi/428/5052003717428/IDShot_90x90.jpg	Tesco Finest Sweetcure Mackerel Strips	2.0	64809323	1.0
