	AverageSellingUnitWeight	ContentsMeasureType	ContentsQuantity	IsNew	IsSpecialOffer	PromotionDescription	UnitOfSale	UnitQuantity	description	image	name	price	tpnb	unitprice
24	108.333	G	85.0	False			1	KG	[A rich rice noodle dish with coconut, chilli, peppers and sweetcorn, Have we mastered our craft or should we fall on our swords? Share noodle wisdom:, www.kabutonoodles.com/rate our noodles]	http://img.tesco.com/Groceries/pi/348/5060250610348/IDShot_90x90.jpg	Kabuto Noodles Vegetable Laksa 85G	1.99	79583369	23.42
25	0.125	G	85.0	False			1	100G	"[Red Thai style curry noodles with a habanero chilli sauce sachet and sweet chilli seasoned noodles., Did you know..., The word ""Thailand"" means ""land of the free""]"	http://img.tesco.com/Groceries/pi/983/5050665034983/IDShot_90x90.jpg	Mug Shot Sensation Thai Noodle 85G	1.49	81407940	1.76
26	0.156	G	112.0				1	100G	[Concentrated beef gravy, Premium concentrated gravy]	http://img.tesco.com/Groceries/pi/802/5054269483802/IDShot_90x90.jpg	Tesco Beef Gravy Pot 4 Pack 112G	0.95	79361010	0.848
27	0.367	G	300.0	False			1	KG	[Beef with vegetables casserole with dumplings.]	http://img.tesco.com/Groceries/pi/413/5054269483413/IDShot_90x90.jpg	Tesco Beef Casserole And Dumplings 300G	1.5	79360201	5.0
28	0.13	G	65.0	False			1	100G	[Bang! Bang! Noodles Chicken Feel Good Flavour]	http://img.tesco.com/Groceries/pi/829/5023751105829/IDShot_90x90.jpg	Bangbang Noodles Chk Feel Good 65G	0.89	81575273	1.37
29	221.859	KG	2.0		True	Save £1.00 Was £5.50 Now £4.50	1	KG	[Harringtons Adult Cat Complete Rich in salmon with rice is a complete pet food for all cats from 8 weeks onwards, You can find out more about products and us on our web site at www.harringtonspetfood.com, We even feature prize draw competitions   why not check it out today?]	http://img.tesco.com/Groceries/pi/483/5013919001483/IDShot_90x90.jpg	Harringtons Cat Salmon Rice 2Kg	4.5	75873326	2.25
30	3.5	ML	300.0		True	Save 1/3 Was £4.50 Now £3.00	1	100ML	[Ultimate Blends Nourishing Repairer Balm]	http://img.tesco.com/Groceries/pi/496/3600541871496/IDShot_90x90.jpg	Garnier Ultimate Blends Nourish Repair Pot 300Ml	3.0	80475709	1.0
31	0.13	G	65.0	False			1	100G	[Bang! Bang! Noodles Ruby Murray Curry Flavour]	http://img.tesco.com/Groceries/pi/836/5023751105836/IDShot_90x90.jpg	Bangbang Noodles Ruby Muray Curry 65G	0.89	81575296	1.37
32	0.453	G	390.0	False			1	KG	[Complete pet food for adult dogs., Find us on Facebook, Twitter and Instagram]	http://img.tesco.com/Groceries/pi/562/5011792000562/IDShot_90x90.jpg	Cuffleberry And Co Chicken Quail Sweetcorn Mushroom 390G	2.0	80673112	5.13
33	0.225	G	200.0	False			1	KG	[Creamy bacon sauce pasta.]	http://img.tesco.com/Groceries/pi/508/5060005429508/IDShot_90x90.jpg	Toscana Penne Carbonara 200G	1.0	78188827	5.0
34	0.009	SNGL	1.0		True	Save £1.00 Was £3.00 Now £2.00	1	EACH	[Set & Refresh Air Freshener Starter Kit Blossom & Breeze, Let Blossom & Breeze fragrance take you to a blossoming garden where a light floral breeze invigorates your senses. Febreze Set & Refresh is an air freshener that continuously freshens the air. These air fresheners use Febreze odour eliminating technology to remove odours and leave behind a light fresh scent without using batteries or electricity. Febreze Set & Refresh air freshener has a sleek and stylish device which is perfect for small to medium sized rooms such as bathrooms, toilets, closets and entrance corridors. Each scented refill lasting up to 60 days, you and your home can enjoy a wide range of Febreze fresh scents from corner to corner throughout the seasons.]	http://img.tesco.com/Groceries/pi/043/5410076662043/IDShot_90x90.jpg	Febreze Set And Refresh Blossom And Breeze	2.0	67349891	2.0
35	0.077	SNGL	1.0	False			1	EACH		http://img.tesco.com/Groceries/pi/359/5053526575359/IDShot_90x90.jpg	Tesco Go Create Non Spill Pot	0.75	75592785	0.75
36	0.675	G	2400.0		True	Save £1.00 Was £4.00 Now £3.00	1	KG	[Butcher's is a complete pet food for adult dogs., What is a healthy weight? A quickly way to tell   does your dog have a clear waistline, when viewed from above and the side? Your vet will be happy to check your dog's weight and for more information see www.butcherspetcare.co.uk, Once your dog is at their ideal weight you can then move to the weight maintenance programme. For results combine the right food and exercise level to help keep your dog as lean & 'Fit as a Butcher's dog'.]	http://img.tesco.com/Groceries/pi/011/5011941654011/IDShot_90x90.jpg	Butcher's Lean And Tasty Cuts In Gravy 6X400g	3.0	73374004	1.25
37	0.015	SNGL	1.0				1	EACH	[Active First Grown Up Cutlery Set]	http://img.tesco.com/Groceries/pi/082/5010415466082/IDShot_90x90.jpg	Tommee Tippee Explora First Grown Up Cutlery Set	5.0	71067285	5.0
38	0.38	SNGL	1.0				1	EACH		http://img.tesco.com/Groceries/pi/565/8715946518565/IDShot_90x90.jpg	Epson 16 Pen Black	7.0	72787312	7.0
39	0.6	G	600.0				1	KG	[Pea soup with mint and pieces of reformed ham, Pea & ham soup]	http://img.tesco.com/Groceries/pi/744/5054269747744/IDShot_90x90.jpg	Tesco Healthy Living Pea And Ham Soup 600G	1.5	79699411	2.5
